dimension,group,quantity,policy,value,case,role,seed
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,26386.0,catchall_60_65,primary,2059
category,EB-2,principal_backlog_2040,Capped,1042616.0,catchall_60_65,primary,2059
category,EB-2,principal_backlog_2040,Uncapped,1060624.0,catchall_60_65,primary,2059
category,EB-2,principal_backlog_2040,Capped minus uncapped,-18008.0,catchall_60_65,primary,2059
category,EB-3,age21_events_2025_2040,Capped,63757.0,catchall_60_65,primary,2059
category,EB-3,age21_events_2025_2040,Uncapped,40345.0,catchall_60_65,primary,2059
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23412.0,catchall_60_65,primary,2059
category,EB-3,principal_exits_2025_2040,Capped,244379.0,catchall_60_65,primary,2059
category,EB-3,principal_exits_2025_2040,Uncapped,249063.0,catchall_60_65,primary,2059
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-4684.0,catchall_60_65,primary,2059
category,EB-3,principal_backlog_2040,Capped,552836.0,catchall_60_65,primary,2059
category,EB-3,principal_backlog_2040,Uncapped,559306.0,catchall_60_65,primary,2059
category,EB-3,principal_backlog_2040,Capped minus uncapped,-6470.0,catchall_60_65,primary,2059
category,EB-4,age21_events_2025_2040,Capped,49613.0,catchall_60_65,primary,2059
category,EB-4,age21_events_2025_2040,Uncapped,49862.0,catchall_60_65,primary,2059
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-249.0,catchall_60_65,primary,2059
category,EB-4,principal_exits_2025_2040,Capped,519731.0,catchall_60_65,primary,2059
category,EB-4,principal_exits_2025_2040,Uncapped,519279.0,catchall_60_65,primary,2059
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,452.0,catchall_60_65,primary,2059
category,EB-4,principal_backlog_2040,Capped,1023330.0,catchall_60_65,primary,2059
category,EB-4,principal_backlog_2040,Uncapped,1021564.0,catchall_60_65,primary,2059
category,EB-4,principal_backlog_2040,Capped minus uncapped,1766.0,catchall_60_65,primary,2059
category,EB-5,age21_events_2025_2040,Capped,1153.0,catchall_60_65,primary,2059
category,EB-5,age21_events_2025_2040,Uncapped,551.0,catchall_60_65,primary,2059
category,EB-5,age21_events_2025_2040,Capped minus uncapped,602.0,catchall_60_65,primary,2059
category,EB-5,principal_exits_2025_2040,Capped,3730.0,catchall_60_65,primary,2059
category,EB-5,principal_exits_2025_2040,Uncapped,3372.0,catchall_60_65,primary,2059
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,358.0,catchall_60_65,primary,2059
category,EB-5,principal_backlog_2040,Capped,26868.0,catchall_60_65,primary,2059
category,EB-5,principal_backlog_2040,Uncapped,26719.0,catchall_60_65,primary,2059
category,EB-5,principal_backlog_2040,Capped minus uncapped,149.0,catchall_60_65,primary,2059
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1424.0,catchall_60_65,primary,2059
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,951.0,catchall_60_65,primary,2059
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-561.0,catchall_60_65,primary,2059
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75549.0,catchall_60_65,primary,2059
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,351.0,catchall_60_65,primary,2059
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34571.0,catchall_60_65,primary,2059
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,44068.0,catchall_60_65,primary,2059
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2127.0,catchall_60_65,primary,2059
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22783.0,catchall_60_65,primary,2059
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-882.0,catchall_60_65,primary,2059
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-137.0,catchall_60_65,primary,2059
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,770.0,catchall_60_65,primary,2059
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,188.0,catchall_60_65,primary,2059
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,645.0,catchall_60_65,primary,2059
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-231.0,catchall_60_65,primary,2059
overall,All,age21_events_2025_2040,Capped,266794.0,catchall_60_65,primary,2060
overall,All,age21_events_2025_2040,Uncapped,199586.0,catchall_60_65,primary,2060
overall,All,age21_events_2025_2040,Capped minus uncapped,67208.0,catchall_60_65,primary,2060
overall,All,principal_exits_2025_2040,Capped,1092218.0,catchall_60_65,primary,2060
overall,All,principal_exits_2025_2040,Uncapped,1070883.0,catchall_60_65,primary,2060
overall,All,principal_exits_2025_2040,Capped minus uncapped,21335.0,catchall_60_65,primary,2060
overall,All,principal_conversions_2025_2040,Capped,1263524.0,catchall_60_65,primary,2060
overall,All,principal_conversions_2025_2040,Uncapped,1267079.0,catchall_60_65,primary,2060
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3555.0,catchall_60_65,primary,2060
overall,All,principal_backlog_2040,Capped,2774266.0,catchall_60_65,primary,2060
overall,All,principal_backlog_2040,Uncapped,2792046.0,catchall_60_65,primary,2060
overall,All,principal_backlog_2040,Capped minus uncapped,-17780.0,catchall_60_65,primary,2060
nationality,India,age21_events_2025_2040,Capped,193973.0,catchall_60_65,primary,2060
nationality,India,age21_events_2025_2040,Uncapped,73570.0,catchall_60_65,primary,2060
nationality,India,age21_events_2025_2040,Capped minus uncapped,120403.0,catchall_60_65,primary,2060
nationality,India,principal_exits_2025_2040,Capped,334114.0,catchall_60_65,primary,2060
nationality,India,principal_exits_2025_2040,Uncapped,187247.0,catchall_60_65,primary,2060
nationality,India,principal_exits_2025_2040,Capped minus uncapped,146867.0,catchall_60_65,primary,2060
nationality,India,principal_backlog_2040,Capped,1078111.0,catchall_60_65,primary,2060
nationality,India,principal_backlog_2040,Uncapped,750208.0,catchall_60_65,primary,2060
nationality,India,principal_backlog_2040,Capped minus uncapped,327903.0,catchall_60_65,primary,2060
nationality,China,age21_events_2025_2040,Capped,18583.0,catchall_60_65,primary,2060
nationality,China,age21_events_2025_2040,Uncapped,14491.0,catchall_60_65,primary,2060
nationality,China,age21_events_2025_2040,Capped minus uncapped,4092.0,catchall_60_65,primary,2060
nationality,China,principal_exits_2025_2040,Capped,104222.0,catchall_60_65,primary,2060
nationality,China,principal_exits_2025_2040,Uncapped,95329.0,catchall_60_65,primary,2060
nationality,China,principal_exits_2025_2040,Capped minus uncapped,8893.0,catchall_60_65,primary,2060
nationality,China,principal_backlog_2040,Capped,341176.0,catchall_60_65,primary,2060
nationality,China,principal_backlog_2040,Uncapped,285845.0,catchall_60_65,primary,2060
nationality,China,principal_backlog_2040,Capped minus uncapped,55331.0,catchall_60_65,primary,2060
nationality,ROW,age21_events_2025_2040,Capped,54238.0,catchall_60_65,primary,2060
nationality,ROW,age21_events_2025_2040,Uncapped,111525.0,catchall_60_65,primary,2060
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57287.0,catchall_60_65,primary,2060
nationality,ROW,principal_exits_2025_2040,Capped,653882.0,catchall_60_65,primary,2060
nationality,ROW,principal_exits_2025_2040,Uncapped,788307.0,catchall_60_65,primary,2060
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-134425.0,catchall_60_65,primary,2060
nationality,ROW,principal_backlog_2040,Capped,1354979.0,catchall_60_65,primary,2060
nationality,ROW,principal_backlog_2040,Uncapped,1755993.0,catchall_60_65,primary,2060
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-401014.0,catchall_60_65,primary,2060
category,EB-1,age21_events_2025_2040,Capped,2509.0,catchall_60_65,primary,2060
category,EB-1,age21_events_2025_2040,Uncapped,702.0,catchall_60_65,primary,2060
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1807.0,catchall_60_65,primary,2060
category,EB-1,principal_exits_2025_2040,Capped,15726.0,catchall_60_65,primary,2060
category,EB-1,principal_exits_2025_2040,Uncapped,16400.0,catchall_60_65,primary,2060
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-674.0,catchall_60_65,primary,2060
category,EB-1,principal_backlog_2040,Capped,128353.0,catchall_60_65,primary,2060
category,EB-1,principal_backlog_2040,Uncapped,124841.0,catchall_60_65,primary,2060
category,EB-1,principal_backlog_2040,Capped minus uncapped,3512.0,catchall_60_65,primary,2060
category,EB-2,age21_events_2025_2040,Capped,149980.0,catchall_60_65,primary,2060
category,EB-2,age21_events_2025_2040,Uncapped,108371.0,catchall_60_65,primary,2060
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41609.0,catchall_60_65,primary,2060
category,EB-2,principal_exits_2025_2040,Capped,308799.0,catchall_60_65,primary,2060
category,EB-2,principal_exits_2025_2040,Uncapped,282333.0,catchall_60_65,primary,2060
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,26466.0,catchall_60_65,primary,2060
category,EB-2,principal_backlog_2040,Capped,1042201.0,catchall_60_65,primary,2060
category,EB-2,principal_backlog_2040,Uncapped,1059902.0,catchall_60_65,primary,2060
category,EB-2,principal_backlog_2040,Capped minus uncapped,-17701.0,catchall_60_65,primary,2060
category,EB-3,age21_events_2025_2040,Capped,64093.0,catchall_60_65,primary,2060
category,EB-3,age21_events_2025_2040,Uncapped,40269.0,catchall_60_65,primary,2060
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23824.0,catchall_60_65,primary,2060
category,EB-3,principal_exits_2025_2040,Capped,244231.0,catchall_60_65,primary,2060
category,EB-3,principal_exits_2025_2040,Uncapped,249802.0,catchall_60_65,primary,2060
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-5571.0,catchall_60_65,primary,2060
category,EB-3,principal_backlog_2040,Capped,553608.0,catchall_60_65,primary,2060
category,EB-3,principal_backlog_2040,Uncapped,558775.0,catchall_60_65,primary,2060
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5167.0,catchall_60_65,primary,2060
category,EB-4,age21_events_2025_2040,Capped,49094.0,catchall_60_65,primary,2060
category,EB-4,age21_events_2025_2040,Uncapped,49648.0,catchall_60_65,primary,2060
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-554.0,catchall_60_65,primary,2060
category,EB-4,principal_exits_2025_2040,Capped,519614.0,catchall_60_65,primary,2060
category,EB-4,principal_exits_2025_2040,Uncapped,518890.0,catchall_60_65,primary,2060
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,724.0,catchall_60_65,primary,2060
category,EB-4,principal_backlog_2040,Capped,1023305.0,catchall_60_65,primary,2060
category,EB-4,principal_backlog_2040,Uncapped,1021957.0,catchall_60_65,primary,2060
category,EB-4,principal_backlog_2040,Capped minus uncapped,1348.0,catchall_60_65,primary,2060
category,EB-5,age21_events_2025_2040,Capped,1118.0,catchall_60_65,primary,2060
category,EB-5,age21_events_2025_2040,Uncapped,596.0,catchall_60_65,primary,2060
category,EB-5,age21_events_2025_2040,Capped minus uncapped,522.0,catchall_60_65,primary,2060
category,EB-5,principal_exits_2025_2040,Capped,3848.0,catchall_60_65,primary,2060
category,EB-5,principal_exits_2025_2040,Uncapped,3458.0,catchall_60_65,primary,2060
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,390.0,catchall_60_65,primary,2060
category,EB-5,principal_backlog_2040,Capped,26799.0,catchall_60_65,primary,2060
category,EB-5,principal_backlog_2040,Uncapped,26571.0,catchall_60_65,primary,2060
category,EB-5,principal_backlog_2040,Capped minus uncapped,228.0,catchall_60_65,primary,2060
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1471.0,catchall_60_65,primary,2060
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,891.0,catchall_60_65,primary,2060
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-555.0,catchall_60_65,primary,2060
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75484.0,catchall_60_65,primary,2060
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,512.0,catchall_60_65,primary,2060
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34387.0,catchall_60_65,primary,2060
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,44088.0,catchall_60_65,primary,2060
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2196.0,catchall_60_65,primary,2060
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22460.0,catchall_60_65,primary,2060
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-791.0,catchall_60_65,primary,2060
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-135.0,catchall_60_65,primary,2060
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,372.0,catchall_60_65,primary,2060
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,151.0,catchall_60_65,primary,2060
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,628.0,catchall_60_65,primary,2060
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-257.0,catchall_60_65,primary,2060
overall,All,age21_events_2025_2040,Capped,267708.0,catchall_60_65,primary,2061
overall,All,age21_events_2025_2040,Uncapped,199678.0,catchall_60_65,primary,2061
overall,All,age21_events_2025_2040,Capped minus uncapped,68030.0,catchall_60_65,primary,2061
overall,All,principal_exits_2025_2040,Capped,1091693.0,catchall_60_65,primary,2061
overall,All,principal_exits_2025_2040,Uncapped,1070829.0,catchall_60_65,primary,2061
overall,All,principal_exits_2025_2040,Capped minus uncapped,20864.0,catchall_60_65,primary,2061
overall,All,principal_conversions_2025_2040,Capped,1262143.0,catchall_60_65,primary,2061
overall,All,principal_conversions_2025_2040,Uncapped,1266087.0,catchall_60_65,primary,2061
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3944.0,catchall_60_65,primary,2061
overall,All,principal_backlog_2040,Capped,2776477.0,catchall_60_65,primary,2061
overall,All,principal_backlog_2040,Uncapped,2793397.0,catchall_60_65,primary,2061
overall,All,principal_backlog_2040,Capped minus uncapped,-16920.0,catchall_60_65,primary,2061
nationality,India,age21_events_2025_2040,Capped,193803.0,catchall_60_65,primary,2061
nationality,India,age21_events_2025_2040,Uncapped,73307.0,catchall_60_65,primary,2061
nationality,India,age21_events_2025_2040,Capped minus uncapped,120496.0,catchall_60_65,primary,2061
nationality,India,principal_exits_2025_2040,Capped,333972.0,catchall_60_65,primary,2061
nationality,India,principal_exits_2025_2040,Uncapped,186394.0,catchall_60_65,primary,2061
nationality,India,principal_exits_2025_2040,Capped minus uncapped,147578.0,catchall_60_65,primary,2061
nationality,India,principal_backlog_2040,Capped,1077470.0,catchall_60_65,primary,2061
nationality,India,principal_backlog_2040,Uncapped,750437.0,catchall_60_65,primary,2061
nationality,India,principal_backlog_2040,Capped minus uncapped,327033.0,catchall_60_65,primary,2061
nationality,China,age21_events_2025_2040,Capped,19015.0,catchall_60_65,primary,2061
nationality,China,age21_events_2025_2040,Uncapped,14735.0,catchall_60_65,primary,2061
nationality,China,age21_events_2025_2040,Capped minus uncapped,4280.0,catchall_60_65,primary,2061
nationality,China,principal_exits_2025_2040,Capped,104635.0,catchall_60_65,primary,2061
nationality,China,principal_exits_2025_2040,Uncapped,96108.0,catchall_60_65,primary,2061
nationality,China,principal_exits_2025_2040,Capped minus uncapped,8527.0,catchall_60_65,primary,2061
nationality,China,principal_backlog_2040,Capped,342620.0,catchall_60_65,primary,2061
nationality,China,principal_backlog_2040,Uncapped,286917.0,catchall_60_65,primary,2061
nationality,China,principal_backlog_2040,Capped minus uncapped,55703.0,catchall_60_65,primary,2061
nationality,ROW,age21_events_2025_2040,Capped,54890.0,catchall_60_65,primary,2061
nationality,ROW,age21_events_2025_2040,Uncapped,111636.0,catchall_60_65,primary,2061
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-56746.0,catchall_60_65,primary,2061
nationality,ROW,principal_exits_2025_2040,Capped,653086.0,catchall_60_65,primary,2061
nationality,ROW,principal_exits_2025_2040,Uncapped,788327.0,catchall_60_65,primary,2061
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-135241.0,catchall_60_65,primary,2061
nationality,ROW,principal_backlog_2040,Capped,1356387.0,catchall_60_65,primary,2061
nationality,ROW,principal_backlog_2040,Uncapped,1756043.0,catchall_60_65,primary,2061
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-399656.0,catchall_60_65,primary,2061
category,EB-1,age21_events_2025_2040,Capped,2486.0,catchall_60_65,primary,2061
category,EB-1,age21_events_2025_2040,Uncapped,712.0,catchall_60_65,primary,2061
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1774.0,catchall_60_65,primary,2061
category,EB-1,principal_exits_2025_2040,Capped,15805.0,catchall_60_65,primary,2061
category,EB-1,principal_exits_2025_2040,Uncapped,16332.0,catchall_60_65,primary,2061
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-527.0,catchall_60_65,primary,2061
